"crusoenormaljustnouns" "lighthousejustnormalnouns"
"saddle" 0.00464856824098178 0
"saints" 0.00464856824098178 0
"sallows" 0.00464856824098178 0
"salts" 0 0.00791327055472027
"salvador" 0.00464856824098178 0
"sanctifier" 0.00464856824098178 0
"sanctity" 0 0.00791327055472027
"sanctuary" 0 0.00791327055472027
"sandhill" 0 0.00791327055472027
"santa" 0 0.00791327055472027
"santos" 0.00464856824098178 0
"satan" 0.00464856824098178 0
"saucepan" 0 0.00791327055472027
"saucepans" 0 0.00791327055472027
"saul" 0.00464856824098178 0
"savings" 0 0.00791327055472027
"saws" 0.00464856824098178 0
"sawyers" 0.00464856824098178 0
"sayings" 0 0.00791327055472027
"scarcity" 0.00464856824098178 0
"scarecrows" 0.00464856824098178 0
"scarum" 0 0.00791327055472027
"scent" 0 0.00791327055472027
"scents" 0 0.00791327055472027
"sceptre" 0 0.00791327055472027
"scientist" 0 0.00791327055472027
"scolding" 0 0.00791327055472027
"score" 0.00464856824098178 0
"scorn" 0 0.00791327055472027
"scotchman" 0.00464856824098178 0
"scotland" 0 0.00791327055472027
"scout" 0.00464856824098178 0
"scramble" 0 0.00791327055472027
"scrawl" 0 0.00791327055472027
"screw" 0.00464856824098178 0
"scribbles" 0 0.00791327055472027
"scriptures" 0.00464856824098178 0
"scrubbing" 0 0.00791327055472027
"scruff" 0 0.00791327055472027
"scythe" 0.00464856824098178 0
"searching" 0.00464856824098178 0
"seats" 0 0.00791327055472027
"seconds" 0.00464856824098178 0
"sections" 0 0.00791327055472027
"semitransparent" 0 0.00791327055472027
"sensible" 0.00464856824098178 0
"sensitiveness" 0 0.00791327055472027
"sentences" 0 0.00791327055472027
"sentiments" 0.00464856824098178 0
"sentinel" 0.00464856824098178 0
"sequel" 0.00464856824098178 0
"serenity" 0 0.00791327055472027
"services" 0.00464856824098178 0
"servitude" 0.00464856824098178 0
"settings" 0 0.00791327055472027
"settlements" 0 0.00791327055472027
"sexes" 0 0.00791327055472027
"shabbier" 0 0.00791327055472027
"shabbiness" 0 0.00791327055472027
"shabby" 0 0.00791327055472027
"shades" 0 0.00791327055472027
"shake" 0 0.00791327055472027
"sharer" 0 0.00791327055472027
"sharks" 0 0.00791327055472027
"shaven" 0 0.00791327055472027
"sheer" 0.00464856824098178 0
"sheets" 0 0.00791327055472027
"shepherd" 0 0.00791327055472027
"shines" 0 0.00791327055472027
"shingle" 0 0.00791327055472027
"shiny" 0 0.00791327055472027
"shipload" 0.00464856824098178 0
"shipwright" 0.00464856824098178 0
"shiver" 0 0.00791327055472027
"shod" 0.00464856824098178 0
"shone" 0 0.00791327055472027
"shop" 0 0.00791327055472027
"shots" 0.00464856824098178 0
"shove" 0 0.00791327055472027
"shovelfuls" 0 0.00791327055472027
"shower" 0 0.00791327055472027
"shrubs" 0.00464856824098178 0
"shudders" 0 0.00791327055472027
"shutter" 0 0.00791327055472027
"shutting" 0 0.00791327055472027
"sideboard" 0 0.00791327055472027
"sieves" 0.00464856824098178 0
"sighs" 0 0.00791327055472027
"silks" 0.00464856824098178 0
"silvery" 0 0.00791327055472027
"similitude" 0.00464856824098178 0
"simple" 0 0.00791327055472027
"sincerity" 0.00464856824098178 0
"singing" 0 0.00791327055472027
"singleness" 0 0.00791327055472027
"sinner" 0 0.00791327055472027
"sitting" 0 0.00791327055472027
"situate" 0.00464856824098178 0
"sketch" 0.00464856824098178 0
"sketches" 0 0.00791327055472027
"skipper" 0.00464856824098178 0
"skye" 0 0.00791327055472027
"slacker" 0.00464856824098178 0
"slamming" 0 0.00791327055472027
"slap" 0 0.00791327055472027
"sleepers" 0 0.00791327055472027
"sleeve" 0 0.00791327055472027
"sleeves" 0.00464856824098178 0
"slides" 0 0.00791327055472027
"slipper" 0 0.00791327055472027
"slopes" 0 0.00791327055472027
"sluice" 0.00464856824098178 0
"slumber" 0 0.00791327055472027
"smallness" 0.00464856824098178 0
"smelling" 0 0.00791327055472027
"smoky" 0 0.00791327055472027
"smoothness" 0.00464856824098178 0
"smooths" 0 0.00791327055472027
"smudge" 0 0.00791327055472027
"snigger" 0 0.00791327055472027
"snows" 0.00464856824098178 0
"snug" 0.00464856824098178 0
"soap" 0 0.00791327055472027
"sofia" 0 0.00791327055472027
"softness" 0.00464856824098178 0
"solace" 0 0.00791327055472027
"soldiers" 0 0.00791327055472027
"solemnity" 0 0.00791327055472027
"solitaire" 0.00464856824098178 0
"solitudes" 0 0.00791327055472027
"solomon" 0.00464856824098178 0
"solstice" 0.00464856824098178 0
"solver" 0.00464856824098178 0
"someone" 0 0.00791327055472027
"somethings" 0.00464856824098178 0
"somnolence" 0 0.00791327055472027
"sonnet" 0 0.00791327055472027
"sop" 0 0.00791327055472027
"southampton" 0 0.00791327055472027
"sovereign" 0 0.00791327055472027
"sown" 0.00464856824098178 0
"spake" 0.00464856824098178 0
"sparing" 0.00464856824098178 0
"spark" 0 0.00791327055472027
"sparks" 0 0.00791327055472027
"sparring" 0 0.00791327055472027
"spars" 0.00464856824098178 0
"spasms" 0 0.00791327055472027
"spatterdashes" 0.00464856824098178 0
"speaker" 0 0.00791327055472027
"speck" 0 0.00791327055472027
"spectral" 0 0.00791327055472027
"spectre" 0.00464856824098178 0
"spectres" 0.00464856824098178 0
"speculation" 0 0.00791327055472027
"speech" 0.00464856824098178 0
"spendings" 0 0.00791327055472027
"sphere" 0 0.00791327055472027
"spice" 0.00464856824098178 0
"spiders" 0 0.00791327055472027
"spikes" 0.00464856824098178 0
"spindle" 0.00464856824098178 0
"spine" 0 0.00791327055472027
"spitting" 0 0.00791327055472027
"splinter" 0 0.00791327055472027
"splinters" 0 0.00791327055472027
"split" 0.00464856824098178 0
"sponge" 0 0.00791327055472027
"sports" 0 0.00791327055472027
"sprays" 0 0.00791327055472027
"sprit" 0.00464856824098178 0
"spur" 0.00464856824098178 0
"squab" 0.00464856824098178 0
"squall" 0.00464856824098178 0
"squares" 0.00464856824098178 0
"squeaking" 0 0.00791327055472027
"sse" 0.00464856824098178 0
"stael" 0 0.00791327055472027
"stags" 0 0.00791327055472027
"staircases" 0 0.00791327055472027
"stalker" 0 0.00791327055472027
"stalkers" 0 0.00791327055472027
"standard" 0.00464856824098178 0
"staves" 0.00464856824098178 0
"stealthily" 0 0.00791327055472027
"steer" 0 0.00791327055472027
"steering" 0.00464856824098178 0
"stimulus" 0 0.00791327055472027
"sting" 0 0.00791327055472027
"stirring" 0.00464856824098178 0
"stirrings" 0 0.00791327055472027
"stitching" 0.00464856824098178 0
"stoop" 0 0.00791327055472027
"storehouse" 0.00464856824098178 0
"stout" 0.00464856824098178 0
"straightening" 0 0.00791327055472027
"strains" 0 0.00791327055472027
"strait" 0.00464856824098178 0
"straits" 0.00464856824098178 0
"strand" 0.00464856824098178 0
"strangling" 0.00464856824098178 0
"stratagems" 0.00464856824098178 0
"strays" 0 0.00791327055472027
"streaks" 0 0.00791327055472027
"streamer" 0 0.00791327055472027
"streams" 0 0.00791327055472027
"strides" 0.00464856824098178 0
"striding" 0 0.00791327055472027
"strips" 0 0.00791327055472027
"stroll" 0 0.00791327055472027
"strolling" 0 0.00791327055472027
"structure" 0 0.00791327055472027
"struggles" 0.00464856824098178 0
"stubble" 0 0.00791327055472027
"sublimity" 0 0.00791327055472027
"subsisting" 0.00464856824098178 0
"subtlety" 0.00464856824098178 0
"succades" 0.00464856824098178 0
"successors" 0.00464856824098178 0
"suck" 0.00464856824098178 0
"sufferings" 0.00464856824098178 0
"sufficing" 0 0.00791327055472027
"suffocation" 0.00464856824098178 0
"suffusion" 0 0.00791327055472027
"sullenness" 0.00464856824098178 0
"summing" 0 0.00791327055472027
"summit" 0 0.00791327055472027
"summoning" 0 0.00791327055472027
"sunday" 0.00464856824098178 0
"sundays" 0.00464856824098178 0
"sunshine" 0 0.00791327055472027
"sup" 0.00464856824098178 0
"superfluities" 0 0.00791327055472027
"supplement" 0 0.00791327055472027
"supremacy" 0 0.00791327055472027
"supreme" 0.00464856824098178 0
"surbiton" 0 0.00791327055472027
"surf" 0.00464856824098178 0
"surge" 0.00464856824098178 0
"surgeon" 0.00464856824098178 0
"surliness" 0 0.00791327055472027
"surrender" 0 0.00791327055472027
"surroundings" 0 0.00791327055472027
"surveyors" 0 0.00791327055472027
"surveys" 0 0.00791327055472027
"suspicion" 0.00464856824098178 0
"swan" 0.00464856824098178 0
"swansea" 0 0.00791327055472027
"sweats" 0.00464856824098178 0
"sweets" 0.00464856824098178 0
"swim" 0.00464856824098178 0
"swimming" 0.00464856824098178 0
"swirls" 0 0.00791327055472027
"swiss" 0 0.00791327055472027
"swoon" 0.00464856824098178 0
"swoop" 0 0.00791327055472027
"sympathies" 0 0.00791327055472027
"sympathise" 0 0.00791327055472027
"symphony" 0 0.00791327055472027
"tail" 0.00464856824098178 0
"tailoring" 0.00464856824098178 0
"tails" 0 0.00791327055472027
"tales" 0 0.00791327055472027
"tames" 0.00464856824098178 0
"tangle" 0 0.00791327055472027
"tank" 0 0.00791327055472027
"tarpaulin" 0.00464856824098178 0
"tarry" 0 0.00791327055472027
"tarshish" 0.00464856824098178 0
"task" 0 0.00791327055472027
"tassel" 0 0.00791327055472027
"tastes" 0 0.00791327055472027
"tattoo" 0 0.00791327055472027
"taxation" 0 0.00791327055472027
"teacher" 0.00464856824098178 0
"teachers" 0 0.00791327055472027
"team" 0 0.00791327055472027
"teapot" 0 0.00791327055472027
"teasing" 0 0.00791327055472027
"teaspoon" 0 0.00791327055472027
"tediousness" 0.00464856824098178 0
"telephone" 0 0.00791327055472027
"temperament" 0 0.00791327055472027
"temperance" 0.00464856824098178 0
"tempest" 0 0.00791327055472027
"tempests" 0.00464856824098178 0
"temple" 0.00464856824098178 0
"temples" 0 0.00791327055472027
"temptations" 0.00464856824098178 0
"tempters" 0.00464856824098178 0
"tending" 0.00464856824098178 0
"tenpenny" 0 0.00791327055472027
"tension" 0 0.00791327055472027
"tenure" 0 0.00791327055472027
"terra" 0.00464856824098178 0
"testament" 0.00464856824098178 0
"thames" 0 0.00791327055472027
"thatch" 0.00464856824098178 0
"thee" 0.00464856824098178 0
"theme" 0 0.00791327055472027
"thence" 0.00464856824098178 0
"thickets" 0.00464856824098178 0
"thickness" 0.00464856824098178 0
"thinker" 0 0.00791327055472027
"thinness" 0 0.00791327055472027
"thongs" 0.00464856824098178 0
"thorn" 0 0.00791327055472027
"thorny" 0.00464856824098178 0
"thoroughfare" 0.00464856824098178 0
"thrash" 0.00464856824098178 0
"threescore" 0.00464856824098178 0
"threshold" 0 0.00791327055472027
"thrice" 0.00464856824098178 0
"thrill" 0 0.00791327055472027
"throat" 0 0.00791327055472027
"throb" 0 0.00791327055472027
"throbbing" 0 0.00791327055472027
"throwing" 0 0.00791327055472027
"thrust" 0 0.00791327055472027
"thud" 0 0.00791327055472027
"thumb" 0.00464856824098178 0
"thunderbolt" 0 0.00791327055472027
"thunderstruck" 0.00464856824098178 0
"tides" 0.00464856824098178 0
"tidings" 0.00464856824098178 0
"tile" 0.00464856824098178 0
"tilt" 0 0.00791327055472027
"tinder" 0.00464856824098178 0
"tinge" 0 0.00791327055472027
"tininess" 0 0.00791327055472027
"tinkle" 0 0.00791327055472027
"tiresomeness" 0 0.00791327055472027
"tis" 0.00464856824098178 0
"titians" 0 0.00791327055472027
"toads" 0 0.00791327055472027
"todos" 0.00464856824098178 0
"toe" 0 0.00791327055472027
"tomboy" 0 0.00791327055472027
"tombs" 0 0.00791327055472027
"tongs" 0.00464856824098178 0
"tongues" 0 0.00791327055472027
"tons" 0.00464856824098178 0
"topmasts" 0.00464856824098178 0
"tops" 0 0.00791327055472027
"topsail" 0.00464856824098178 0
"torbay" 0.00464856824098178 0
"torch" 0 0.00791327055472027
"torches" 0 0.00791327055472027
"torment" 0 0.00791327055472027
"torture" 0 0.00791327055472027
"toss" 0 0.00791327055472027
"tosses" 0 0.00791327055472027
"tours" 0.00464856824098178 0
"towels" 0 0.00791327055472027
"towers" 0 0.00791327055472027
"towns" 0.00464856824098178 0
"trades" 0.00464856824098178 0
"trafalgar" 0 0.00791327055472027
"trance" 0 0.00791327055472027
"tranquillity" 0.00464856824098178 0
"travel" 0 0.00791327055472027
"traveller" 0 0.00791327055472027
"travels" 0.00464856824098178 0
"trays" 0 0.00791327055472027
"tread" 0 0.00791327055472027
"treat" 0.00464856824098178 0
"treaties" 0 0.00791327055472027
"treatment" 0.00464856824098178 0
"trespasser" 0 0.00791327055472027
"triangle" 0.00464856824098178 0
"triangular" 0 0.00791327055472027
"tribunal" 0 0.00791327055472027
"trice" 0.00464856824098178 0
"trident" 0 0.00791327055472027
"trifle" 0.00464856824098178 0
"trinidad" 0.00464856824098178 0
"trophies" 0 0.00791327055472027
"trophy" 0 0.00791327055472027
"trot" 0.00464856824098178 0
"trough" 0.00464856824098178 0
"truce" 0.00464856824098178 0
"truest" 0 0.00791327055472027
"trumpets" 0 0.00791327055472027
"truncheon" 0.00464856824098178 0
"trunk" 0.00464856824098178 0
"trunks" 0 0.00791327055472027
"truthfulness" 0 0.00791327055472027
"truths" 0 0.00791327055472027
"tubes" 0 0.00791327055472027
"tumult" 0 0.00791327055472027
"turfs" 0.00464856824098178 0
"turning" 0 0.00791327055472027
"turnip" 0.00464856824098178 0
"twang" 0 0.00791327055472027
"twilight" 0 0.00791327055472027
"twitter" 0 0.00791327055472027
"type" 0 0.00791327055472027
"umbers" 0 0.00791327055472027
"uncles" 0 0.00791327055472027
"underwood" 0.00464856824098178 0
"underworld" 0 0.00791327055472027
"uneasinesses" 0.00464856824098178 0
"unhappiness" 0 0.00791327055472027
"uniformity" 0 0.00791327055472027
"universities" 0 0.00791327055472027
"unloveliness" 0 0.00791327055472027
"unscrupulosity" 0 0.00791327055472027
"unveiling" 0 0.00791327055472027
"unworldliness" 0 0.00791327055472027
"unworthiness" 0 0.00791327055472027
"urbane" 0 0.00791327055472027
"urge" 0.00464856824098178 0
"urgency" 0 0.00791327055472027
"usefulness" 0.00464856824098178 0
"utmost" 0.00464856824098178 0
"v" 0.00464856824098178 0
"vacancy" 0 0.00791327055472027
"valediction" 0 0.00791327055472027
"valet" 0 0.00791327055472027
"valour" 0 0.00791327055472027
"values" 0 0.00791327055472027
"vapour" 0 0.00791327055472027
"vastness" 0 0.00791327055472027
"ve" 0 0.00791327055472027
"vengeance" 0.00464856824098178 0
"vent" 0.00464856824098178 0
"ventures" 0.00464856824098178 0
"verdure" 0.00464856824098178 0
"vermilion" 0 0.00791327055472027
"vermin" 0.00464856824098178 0
"verses" 0 0.00791327055472027
"vestiges" 0.00464856824098178 0
"vesting" 0.00464856824098178 0
"vesuvius" 0 0.00791327055472027
"vibration" 0 0.00791327055472027
"vibrations" 0 0.00791327055472027
"vicissitudes" 0.00464856824098178 0
"victims" 0 0.00791327055472027
"victoria" 0 0.00791327055472027
"victors" 0.00464856824098178 0
"viewing" 0.00464856824098178 0
"vigilant" 0.00464856824098178 0
"vii" 0.00464856824098178 0
"viii" 0.00464856824098178 0
"villages" 0.00464856824098178 0
"vines" 0.00464856824098178 0
"virginians" 0.00464856824098178 0
"vise" 0 0.00791327055472027
"visibility" 0 0.00791327055472027
"visitor" 0.00464856824098178 0
"visits" 0.00464856824098178 0
"vitality" 0 0.00791327055472027
"vivacity" 0.00464856824098178 0
"void" 0.00464856824098178 0
"voltaire" 0 0.00791327055472027
"waggon" 0 0.00791327055472027
"waifs" 0 0.00791327055472027
"wainscots" 0 0.00791327055472027
"waist" 0.00464856824098178 0
"waiter" 0 0.00791327055472027
"waitresses" 0 0.00791327055472027
"walker" 0 0.00791327055472027
"wallace" 0 0.00791327055472027
"wallowing" 0.00464856824098178 0
"wanton" 0 0.00791327055472027
"wardrobes" 0 0.00791327055472027
"warehouse" 0.00464856824098178 0
"wariness" 0.00464856824098178 0
"warning" 0.00464856824098178 0
"wars" 0.00464856824098178 0
"washer" 0 0.00791327055472027
"washes" 0 0.00791327055472027
"wasp" 0 0.00791327055472027
"wastepaper" 0 0.00791327055472027
"watchdog" 0 0.00791327055472027
"watchers" 0 0.00791327055472027
"waver" 0 0.00791327055472027
"wavering" 0 0.00791327055472027
"waverley" 0 0.00791327055472027
